OKAPİ,Geviş getirenlerden; Kongo’da bataklık ormanlarda yaşayan; büyük bir antilop boyunda; gövdesi kızıl kestane renginde; bacakları beyaz çizgili bir memeli hayvan
LAZA,Bal koymaya yarayan küçük tekne
ESATİR,Mitoloji
KİLİS,Bir ilimiz
MUTİ,Yumuşak başlı; itaat eden
ERAT,Rütbesiz askerlerin tümü
ERAZİL,Eski dilde reziller
ZAHİRE,Gerektiğinde kullanılmak için saklanan tahıl
ALABACAK,Arabozucu; dönek; uğursuz (kimse)
AVARA,Bir geminin başka bir gemiden veya kıyıdan açılması
AKALA,Amerikan pamuğu
REVİR,Okul; kışla vb. yerlerde hastalar için ayrılmış bölüm
AYİN,Dini merasim
ARZU,İstek; dilek
LİVANE,Artvin’in eski adı
AVAZ,Yüksek ses; nara
BORANİ,Pirinçli; yumurtalı ve yoğurtlu ıspanak yemeği
ATIL,Tembel
KARAVANA,Atış taliminde hedef tahtasını bile vuramama
TATVAN,Bitlis’in bir ilçesi
AKRAN,Yaşıt
EKABİR,Devlet büyükleri; ileri gelenler
TOPAK,Yufka açmak için avuç içinde yuvarlak bir biçim verilen hamur parçası
HADİSE,Olay; vaka
TAHRAN,İran’ın başkenti
İLAHE,Tanrıça
VAKİT,Zaman
ANATOMİ,Beden yapısı; gövde yapısı
POSA,Suyu alınmış her tür yiyecek maddesinin artığı
TİCARET,Kazanç amacıyla yürütülen alım satım etkinliği
KÜPE,Kulak memelerine takılan süs eşyası
KLİMA,İklimleme cihazı
AKİDE,Bir şekerleme çeşidi
GEREDE,Bolu’ya bağlı bir ilçe
ÜŞÜMEK,Soğuğun etkisini duymak
AMİGO,Spor yarışmalarında seyircileri coşturan kimse
MİKADO,Japon imparatorlarına verilen unvan
AFET,Çeşitli doğa olaylarının sebep olduğu yıkım
SAPTAMAK,Tespit etmek
TALİH,Baht; şans
ELİA,“... Kazan” (Unutulmaz yönetmen)
KARHA,Ülser
MORTEZA,“... Rakhtaala” (Karikatürist; ressam)
TAKA,Bir tür balıkçı teknesi
AKONT,Bir borca karşılık; hesabı daha sonra görülmek üzere yapılan kısmi ödeme
SİNEK,İskambilde ‘ispati’
İROKO,Tropikal Afrika’da yetişen ve odunu kolay işlenen büyük bir ağaç
ALİNAZİK,Közlenmiş patlıcan; sarımsaklı yoğurt ve kıyma ile yapılan bir çeşit yemek
HİCABİ,“... Demirci” (Karikatürist)
ŞEFAATLİ,Yozgat ilinin ilçelerinden biri
İLİŞKİ,İki şey arasında karşılıklı ilgi; münasebet; temas
RABAT,Fas devletinin başkenti
ANAK,Boynu uzun adam
NORMATİF,Belirlenmiş kalıplar içinde olan; düzgüsel
ŞİZOFREN,Şizofreniye tutulmuş kimse
ELAN,Şimdi; şu anda; henüz
FİRARİ,Kaçak
AŞAMA,Evre; basamak; merhale
AKRABA,Kan veya evlilik yoluyla birbirine bağlı olan kimseler; hısım
KANAT,Kuşların uçma organı
TABİ,Bağımlı; bağlı
KÖFTER,Üzüm şırasıyla nişasta kaynatılarak ve tepsilere dökülüp kesildikten sonra kurutulan bir çeşit pestil
ÜZÜM,Bir meyve
ETENE,Plâsenta
REVANİ,Bir tatlı türü
EROTİK,Şehvanî
PEKİN,Çin’in başkenti
KÜNEFE,Sıcak yenilen peynirli tel kadayıf tatlısı
ÖZET,Hulâsa; fezleke
FÜMEROL,Etkin olmayan dönemlerde; yanardağların ağzından yayılan gaz
SEVİYE,Düzey
AKAK,Akarsu yatağı
BERN,İsviçre’nin başkenti
BESİLİ,Semiz; semirtilmiş
MASA,Bir destek üzerine oturtulmuş bir tabladan oluşan mobilya
İMALAT,Hammadde işlenerek yapılan her türlü mal
AŞAMA,Rütbe; mertebe; paye
BAKÜ,Azerbaycan’ın başkenti
MAÇA,İskambilde bir grup
ALABAŞ,Turpgillerden şalgama benzeyen bir bitki
TEMA,Asıl konu
RAFİNERİ,Arıtımevi
ERİM,Bir şeyin erebileceği uzaklık; menzil
PERÇİN,İki veya daha çok levhayı birbirine bağlamak için geçirilen çivinin; ezilerek baş durumuna getirilen ucu
DERİ,Cilt; ten
AMİP,Tatlı ve tuzlu sularda yaşayan tekhücreli canlı
TERMİNAL,Bilgisayar ucu
PESİMİST,Kötümser; karamsar
LAMA,Güney Amerika’ya özgü bir hayvan
ABANOZ,(Mecazi olarak) Koyu; parlak siyah
LİSAN,Yabancı dil
TİCARİ,Ticaret ile ilgili
TOPAZ,Alüminyum silikatı ve florinden oluşan; kahverengi veya soluk sarı renkte değerli taş
PAPALİHA,Sardalye yavrusu
EBABİL,Keçisağan; dağkırlangıcı
SİYASET,Politika
NAKİT,Elde tutulan ve ödemelerde anında kullanılabilen para
MELON,Yuvarlak ve bombeli şapka
İVAZ,Ödün
ANALİZ,Tahlil; çözümleme
EBEDİ,Sonsuz; ölümsüz
TALAN,Yağma
RAKİBE,Kadın rakip
AMİR,Buyuran; buyurucu
KANAT,Kuşlarda ve böceklerde uçmayı sağlayan organ
AFONİ,Ses yitimi
KİMONO,Japonların önden çapraz olarak kavuşan uzun ve geniş kollu ulusal giysisi
RAKET,Tenis; masatenisi gibi oyunlarda topa vurmak için kullanılan araç
PALAS,Keçi kılından dokunmuş kaba kilim; yaygı
İDARESİZ,Tutumsuz
ROKA,Turpgillerden; yaprakları salata gibi yenen; sebze olarak bahçelerde yetiştirilen kokulu bir bitki
ENAM,Bütün yaratıklar
DIŞARI,Dış çevre; dış yer; hariç
İLAHE,Tanrıça; mabude
EPİDEMİ,Salgın hastalık
MADEN,Elazığ ilinin ilçelerinden biri
SOFA,Evlerde oda kapılarının açıldığı genişçe yer; hol
BİKARAR,Kararsız
KAZA,İlçe
GAZEL,Sonbaharda kuruyup dökülen ağaç yaprağı
FREN,Bir makinenin; herhangi bir taşıtın hızını kesmeye veya onu durdurmaya yarayan mekanizma
OLAY,Vaka; hadise
ŞENERŞEN,Ünlü bir aktörümüz
FİNAL,Elemeli yarışmalarda şampiyonu belirleyen karşılaşma
GALOŞ,Sağlık kurumlarında ve özellikle hastanelerde özel bölümlere girerken ayağa geçirilen ince ve şeffaf korumalık
ZAMAN,Vakit
KREŞ,Çocuk yuvası
EMEKLİ,Emek harcanarak elde edilen; zor; zahmetli
KANUNİ,Yasal; legal
KAVARA,Kışın arıların yemesi için kovanda bırakılan bal
İKEBANA,Japon çiçek düzenleme sanatı
SADE,Süsü; gösterişi olmayan; yalın
PERVANE,Geceleyin ışık çevresinde dönen küçük kelebek
NOTA,Müzik yazısı
LEVENT,Osmanlı donanmasında ve kıyılarında görev yapan asker sınıfı
GENE,Kere; yine
POLİGON,Ateşli silahlarla atış yapılan yer; atış yeri
REVANİ,Yumurta ve irmikle yapılan bir tür tatlı
EMEKLİ,Belirli bir süre çalıştıktan sonra kanunlar gereği işi ile ilgisi kesilerek kendisine aylık bağlanmış olan (kimse)
ANNE,Valide; ana
KARA,Ak karşıtı
NARKOZ,İlâçla yapay olarak sağlanan ve vücutta bir veya birkaç görevin azalmasına yol açan uyku durumu
AYARLAMA,İşleri birbiriyle çatışmayacak veya zamanında bitirecek biçimde düzenleme
SMAÇ,Voleybolda çivileme
ETKİ,Tesir
MAİL,Eğik; eğinik; yalman
ŞAMPANYA,Açık renkli; tatlı ve köpüklü şarap
NARVAL,Atlas Okyanusu’nun Antarktika bölgesinde yaşayan bir tür balina
KREMA,Sütün yüzünden toplanan yağlı katman
OLTA,Bir balık tutma aracı
AKAY,“Ezel ...” (Yönetmen; oyuncu)
MASARİKA,Bağırsakları tutan karın iç zarı
TABAKA,Katman
İLERİ,“Selim ...” (Yazar; senarist)
PİKE,Kabartmalı pamuklu kumaş
KİMONO,Japonların ulusal giysisi
ETOL,Kürkten veya gösterişli kumaştan yapılmış uzun omuz atkısı
GİNE,Afrika’da bir ülke
İÇECEK,Meşrubat
BİGA,Çanakkale’nin bir ilçesi
LİVA,Eski dilde tuğgeneral
ÜRETEÇ,Jeneratör
ALACAK,Bir hesap gereğince daha alınmamış olan para; mal veya başka şey; matlup
NEMA,Faiz; ürem; getiri
ŞATO,Çevresi hendek; sur ve kulelerle çevrili derebeyi (senyör; kral) konağı
VİZE,Üniversite ve yüksekokullarda yarıyıl içinde yapılan sınav
İLERİ,Geri karşıtı
ZEKİ,“... Müren” (Unutulmaz “Sanat Güneşi”)
ERİMEK,Katı halden sıvı hale geçmek
EMAYE,Emay ile kaplanmış
TEKİN,“Latife ...” (Yazar)
VİZE,Kırklareli’nin bir ilçesi
İLERİ,“Selim ...” (Yazar)
ZEKİ,“... Demirkubuz” (Yönetmen)
ERİMEK,(Mecazen) Çok zayıflamak
TEKİN,“Özlem ...” (Şarkıcı; oyuncu)
TABURE,Sırt ve kol dayayacak yeri olmayan iskemle
AKKAN,Lenf
UNUTMA,Hatırdan; gönülden çıkarma
OYSAKİ,Hâlbuki
İTAAT,Söz dinleme; buyruğa uyma
TUMŞUK,Papağanın kemerli gagası
AKSAN,Bir ülkenin insanlarına veya bir çevreye özgü söyleyiş özelliği
MUMYA,(Mecazi) Çok zayıf kimse
KRANK,Bir motorda bilyelerin almaşık hareketini dairesel harekete çeviren dingil
KANADA,Kuzey Amerika’da bir ülke
İSİLİK,Terlemekten veya sıcaktan vücutta meydana gelen küçük pembe kabartılar
CEZA,Suç işleyen birinin yaşantısına; özgürlüğüne; mallarına; onuruna karşı devletin koyduğu sınırlama
SADAKA,Dilenciye verilen para
KALAMAR,Mürekkepbalığının bir türü
SABOTAJ,Baltalama
YALAN,Aldatmak amacıyla bilerek ve gerçeğe aykırı olarak söylenen söz
TATAMİ,Pirinç saplarından örülen ve judo; karate gibi dövüş sporlarında yer minderi olarak kullanılan kalın hasır
NEJAT,“İşler” soyadlı aktörümüzün ön adı
KEŞİK,Sıra; nöbet
BALOTAJ,Bir seçimde adaylardan hiçbirinin; gerekli oyu alamaması; seçimin sonuçsuz kalması
MİMARİ,Mimarlıkla ilgili
KARAFAKİ,Uzun boyunlu; kulpsuz küçük rakı sürahisi
EMAYE,Emayla kaplanmış
SİMA,Yüz; çehre
ŞAKAK,Göz; alın ve yanak arasında; elmacık kemiğinin üstünde bulunan çukurumsu bölge
KARAAĞAÇ,Narven
ALAZA,Dökülen tohumlarla ertesi yıl kendiliğinden çıkan tahıl; soğan vb.
AÇIK,Kapalı olmayan
KESMİK,Kesilmiş sütün koyu bölümü
AMİN,Duadan sonra söylenir
AYAŞ,Ankara’nın bir ilçesi
AKAĞAÇ,Gürgengillerden; kerestesinden yararlanılan beyaz kabuklu bir ağaç
KAÇAK,Firari
SARIAĞIZ,Denizgüzeli olarak da bilinen balık
İVESİ,Süt verimi yüksek bir koyun türü
DRAM,Tiyatro yazını
MUSAKKA,Küçük küçük doğranmış patlıcan veya kabağın; kıyma ve soğanla pişirilmesiyle yapılan bir yemek
SİNERAMA,Mercekleri 27 mm aralıklı üç ayrı alıcının yan yana birleştirilip eşlemeli olarak çalıştırılmasıyla ortaya çıkan bir geniş perde ve üç boyutlu sinema tekniği
UĞUR,Kadem
REMİL,Kum falı
LEMAN,Avrupa’da bir göl
MEAL,Kavram; mefhum
ZEMBİL,Hasırdan örülmüş saplı torba
REVANİ,Yumurta ve irmikle yapılan bir tatlı
EMEKÇİ,Proleter; işçi
KARE,Geometrik bir şekil
GENE,Yeniden; kere; yine; gine
ÇİMEN,Kendiliğinden yetişmiş çim
SABIKA,Geçmişte işlenmiş; mahkemece ispatlanıp cezalandırılmış olan suç
RADAR,(Mecazi olarak) İçgüdü; seziş
NİKAH,Bir erkekle bir kadının evlilik birliği kurmasını sağlayacak kanunî işlem
EMEKTAR,Bir görevde uzun süre kalıp o işe emeği geçmiş olan (kimse)
KAHTA,Adıyaman’ın bir ilçesi
AFRİKA,Bir anakara
LÜLE,Saç kıvrımı
TARAMA,Balık yumurtasıyla yapılan meze
AYEVİ,Ayla; hale
KALAN,Artan; mütebaki
KİLİM,Bir yer yaygısı
OSAKA,Japonya’da bir kent
AYAZ,Duru; sakin havada çıkan kuru ayaz
TOMRUK,Kesilmiş ağacın silindir biçimindeki gövdesi
LİCE,Diyarbakır’ın ilçelerinden biri
MASKARA,Karnaval maskesi
KEKEME,Damak sesleriyle başlayan kelimeleri ve heceleri tekrarlayarak birdenbire söyleyen ve keserek konuşan kimse
FESAT,Karıştırıcı; arabozucu
TUMŞUK,Papağan; kartal gibi kuşların kemerli gagası
ZİLE,Tokat’ın ilçelerinden biri
MİSKAL,Bir buçuk dirhem değerindeki eski ağırlık ölçüsü birimi
KEYİF,Vücut esenliği; sağlık
KİREÇ,“... gibi olmak” (Yüzünde hiç renk kalmamak; rengi solmak)
CAMEKAN,Vitrin
BATERİ,Orkestrada vurma çalgılar takımı
SAKAL,Yetişkin erkeklerde yanak ve çenede çıkan kılların tümü
İŞARET,Belirti; alâmet
MAKALE,Bilim; fen konularıyla siyasî; ekonomik ve toplumsal konuları açıklayıcı veya yorumlayıcı niteliği olan gazete veya dergi yazısı
SAKAR,Sık sık küçük; önemsiz kazalar yapan (kimse)
ATAMAK,Tayin etmek
BAŞAK,Bir burç
TAKA,Doğu Karadeniz bölgesine özgü yelkenli bir tür kıyı teknesi
DALAK,Tekerlek biçimindeki kaşar peyniri
KRATER,Yanardağ ağzı
KARADUL,Sokması büyük acı veren; iri; esmer; zehirli bir örümcek
ÖDEM,Bazı hastalıklarda yüzde; ellerde; ayaklarda görülen iltihapsız şiş
RAHAT,Aldırmaz; gamsız
ETKİNLİK,Faaliyet
ZLOTİ,Polonya’nın para birimi
KÖREMEZ,Koyun veya keçiden sağılarak içilen çiğ süt
ADALETLİ,Adaletten; doğruluktan ayrılmayan
SİTE,Kent; şehir
TEKNİK,Fen
LATERİT,Parlak kırmızı veya kahverengiye çalan kırmızı renkli; demir oksit ve alüminyum bakımından zengin toprak
YAFA,Bir portakal türü
İMAMEVİ,Kadınlara özgü cezaevi
REFERANS,Bir kimsenin yararlığını; yeteneğini gösteren belge
UZANMA,Boylu boyunca yatma
GEOMETRİ,Nokta; çizgi; açı; yüzey ve cisimlerin birbirleriyle ilişkilerini; ölçümlerini; özelliklerini inceleyen matematik dalı
ÜNLEM,Nida
TRAFİK,Seyrüsefer; gidişgeliş
İNAS,Eski dilde kadınlar
TURNA,Göçebe bir kuş
NUMARACI,Davranışları yapmacıklı olan (kimse)
GÜLİSTAN,Gül bahçesi
NAURU,Güney Pasifik’te yer alan bir Mikronezya ada ülkesi
OLTA,Bir balık avlama aracı
MERSİN,Bir ilimiz
NAİR,“Mira ...” (Yönetmen)
İSKELE,Geminin sol yanı
SALINCAK,Küçük çocukları uyutmak için beşik yerine kullanılan ve karşılıklı iki yere iple bağlı bulunan asılı yatak
ESAS,Temel; ana
RAKIM,Yükselti
ETLİ,İçinde et bulunan; eti olan (yemek)
İTAAT,Buyruğa uyma
TABELA,Üzerinde tanıtıcı; belirtici bir yazı; açıklama; işaret veya resim bulunan; tahta; sac vb.den yapılmış levha
SERENAT,Geceleyin; açık havada sevgiliye bir enstrüman eşliğinde verilen küçük konser
LAKE,Laka ile cilalanmış
METAL,Elektrik ve ısı iletkenliği; kendine özgü parlaklığı olan madde; maden
ATALAR,Ecdat
KALİTELİ,Nitelikli
ÖĞRENCİ,Talebe
EĞİLME,Yerin manyetik alanında bulunan serbest mıknatıslı bir iğnenin doğrultusu ile yatay düzlem arasındaki açı
ENFES,Çok güzel; en güzel
EKENEK,Ekilen yer
KATİL,Cana kıyan; cani
ONİKİ,Düzine sayısı
ÖZEMEK,Yoğurt; pekmez gibi koyu şeyleri suyla inceltmek
REFLEKS,Tepke; yansı
NATO,Kuzey Atlantik Paktı Örgütü (Kısa yazılışı)
İKİCİ,Düalist
EŞEK,Bir hayvan
VELEDROM,İçinde motosiklet ve bisiklet yarışlarının yapıldığı pist
SEKENE,Sakinler
TİTİZ,Temizliğe aşırı düşkün olan kimse
KABAN,Çeşitli kumaşlardan yapılmış; kalçaya kadar inen ve paltoya benzeyen üst giysisi
VASİSTAS,Pencere veya kapının üst yanında bulunan ve oda havasının değiştirilmesine yarayan; açılır kapanır bölüm
LAKAYT,İlgisiz; umursamaz; kayıtsız; aldırmaz
EBET,Sonsuzluk
MALİKANE,Büyük ve gösterişli ev
AKKUYRUK,Tadını artırmak için çay harmanına katılan beyaz bir çay türü
KUARTET,Dörtlü
ÜNAL,“Ümit ...” (Yönetmen)
OFİS,Büro; işyeri
BÖREK,Açılmış hamurun veya yufkanın arasına; peynir; kıyma; ıspanak vb. konularak çeşitli biçimlerde pişirilen hamur işi
NEFTİ,Siyaha yakın koyu yeşil
BELİ,Evet
AKROBASİ,Cambazlık
KUAFÖR,Kadın berberi
KAFİR,Allah'ın varlığını ve birliğini inkâr eden kimse
RENO,“Jean ...” (Aktör)
BARBAKAN,Kale duvarlarında düşmana ok atmak için açılmış delik
MARMARİS,Muğla’nın bir ilçesi
KAMA,Oyunda kazanılan her parti
GREYDER,Altında bulunan ve değişik açılarda çalışabilen bıçağı ile toprağı kazıyan veya yayan yol makinesi
BUMERANG,Kıvrık bir sopaya benzeyen ve fırlatıldığında geri dönen; ağaçtan yapılma bir av aracı
NİSAİYE,Kadın hastalıkları; jinekoloji
LEMA,Pırıltı
İRİBAŞ,Tetari
BALİSTİK,Ateşli silâhlarda barut gazının basıncı ile fırlayıp hedefe varıncaya kadar merminin havadaki hareketini inceleyen bilim
ELEŞTİRİ,Tenkit
ABANT,Bolu’da bir göl
SANTUR,Kanuna benzeyen; tokmaklarla çalınan bir tür telli çalgı
KARMAŞA,Karmaşık olma durumu
ATKI,Soğuğa karşı boyna sarılan örtü
SARAY,Kamu işlerinin yürütüldüğü büyük yapı
İRİS,Yeşilırmak’ın antik adı
ASLAN,Bir burç
ALACA,Çorum’un bir ilçesi
İNAL,“Bülent ...” (Aktör)
ÇAPAK,Madenler dövülürken sıçrayan ince; ufak parça
ATKI,Büyük yaba
SARAY,Devlet başkanı ve çevresi
ASLAN,(Mecazi) Gürbüz ve yiğit adam
ALACA,İki veya daha çok renkli
REKABET,Aynı amacı güden kimseler arasındaki çekişme
İRANİ,İranlı; Acem
KONU,Bahis; mevzu
İNANIR,“Kadir” adlı aktörün soyadı
ARTAM,Erdem; fazilet
KAVUN,Bir meyve
GEŞİVUTE,Sakarya iline özgü; püre haline getirilmiş barbunya fasulyesiyle yapılan bir yemek
TUNA,Avrupa’da bir nehir
İBARET,Oluşan; meydana gelen
ASUDE,Sessiz; sakin
OLUK,Bir şeyin akmasına yarayan üst yanı açık boru
ZEBUN,Güçsüz; zayıf; âciz
GELİBOLU,Marmara Bölgesi’nde bir yarımada
ŞEMA,Bir edebiyat eserinin; bir tasarının plânı
VİTES,Otomobillerin çekiş ve hızını ayarlamaya yarayan dişliler düzeni
UYUTUCU,Uyku veren; uyku getirici
ETAJER,Rafları olan; kapaksız ve taşınır dolap
MÜGE,İnci çiçeği
İNİKAS,Piyasada tepki veya etki
EFELEK,Labada
ETAP,Bir yarışın belirli uzaklığı kapsayan bölümlerinden her biri
MİNE,Saat kadranı
ÜNİFORMA,Aynı işi yapanların giydikleri; tüzükle belirtilmiş; bir örnek giysi
GİNE,Afrika’da bir devlet
EKELE,Oburlar (Eski dilde)
OSAKA,Japonya’da bir şehir
PRAG,Çek Cumhuriyeti’nin başşehri
RAKKAS,Sarkaç; pandül
AÇAR,Unutulmaz sanatçı Kayahan’ın soyadı
KREM,Tene yumuşaklık vermek veya güneş; yağmur gibi dış etkilerden korunmak için sürülen güzel kokulu merhem
ELİF,“... Güreşçi” (TSM sanatçısı)
PERİCİK,Kilit dili
FAKA,“... basmak” (Deyim)
RAKKAS,Raks eden erkek
KADER,Zeki Demirkubuz’un bir filmi
KREM,Açık saman rengi
PERİCİK,Sara; isteri vb. hastalıklar; peri hastalığı
FAKA,Yoksulluk (Eski dil)
FRANSA,Avrupa’da bir ülke
ÖNEM,Ehemmiyet
AHİT,Kendi kendine söz vererek bir işi üzerine alma
OLASI,Görünüşe göre olacağı sanılan; muhtemel; mümkün
FLÖRE,Eskrimde dürtücü kılıç
AMENNA,Öyledir; diyecek yok
İHATA,Kuşatma; çevirme; sarma
SEKİZGEN,Sekiz kenarlı çokgen
EFSUN,Halk müziği sanatçımız Münevver Özdemir’in ünlü albümü
İSABET,Güzel rastlantı
HARAMİ,“... gibi yoluma aykırı inen karlı dağ / Ben yârimden ayrı düştüm sen yolumu bağlar mısın?” (Yunus Emre)
ALATİNİ,II. Abdülhamit’in Selanik’te sürgünde kaldığı köşk
SAMİMİ,İçten; candan; açık yüreklikle davranan
EROS,Yunan aşk tanrısı
AHALİ,Halk
STATİK,Hareketi olmayan; duruk
NİNNİ,Bebekleri uyuturken söylenen türkü
DERALİYE,İstanbul’un eski adlarından biri
ŞİMAL,Kuzey
ANEMON,Dağlalesi
LALA,Şehzadelerin özel eğitmenleri
DUŞANBE,Tacikistan’ın başkenti
EĞİN,Beden; vücut
RUMEN,Romanyalı
NİSAN,Yılın dördüncü ayı
ÇOTANAK,Üzerinde birçok fındık bulunan dal
ALENİYET, Açıklık
PALA, Kavisli; kısa; uç bölümü geniş; kabzasına doğru daralan bir tür kılıç
MEZAR,Kabir; gömüt; sin
RIFAT,"... Ilgaz" (Unutulmaz yazarımız)
İLETİM,İletken şeylerden ısı veya elektriğin geçmesi
ÇAPARIZ,İçinden çıkılamayacak kadar güç olan; karışık iş
FİLO,Bir arada ve bir komuta altında bulunan savaş gemilerinin veya uçaklarının bütünü
ANAMAL,Sermaye; kapital
ETEK,Giysinin belden aşağıda kalan bölümü
KEMALİYE,Erzincan'ın bir ilçesi
TARUMAR,Dağınık; karışık; perişan
SELİNUS,Antalya'da antik bir kent
SARILIK, Hepatit
SERENAT,Geceleyin; açık havada sevgi duyulan biri için bir müzik aletiyle verilen küçük konser
EBABİL, Dağ kırlangıcı
LENA,"Headey" soyadlı İngiliz aktrisin adı
TACİR,Tüccar
ÇAKI,Açılıp kapanan; küçük cep bıçağı
TEMATİK,Bir tema etrafında oluşan
ULUS,Bartın'ın bir ilçesi
ASAL,Esasla ilgili; asıl ve temel olanla ilgili; esasi
LENA,Rusya'da bir nehir
ALABORA,Geminin devrilecek kadar yan yatması
NEPAL,Asya'da bir ülke
MURANA,Yılan balığına benzeyen; çok yırtıcı; sıcak denizlerde yaşayan; göğüs  üzgeci olmayan; eti  beğenilen bir deniz balığı
ALAN, Meydan
TUHAF,Acayip
SİNOP,Bir ilimiz
UYKULUK,Kasaplık hayvanların timüs ve pankreas bezlerine ve- rilen ortak ad
KAYNAK,Pınar; memba
FADO, Portekiz halk şarkısı
LATA,Dar ve kalınca tahta
LİLA,Açık eflatun renk
PELERİN,Harmani
UKULELE,Hawaii adalarına özgü gitara benzer dört telli çalgı
KYAT,Myanmar'ın para birimi
LALE,Bir çiçek
DİKİLİ,İzmir'in bir ilçesi
HORASAN,Erzurum'un bir ilçesi
KURUSIKI,(Argoda) Blöf
TAKA,Bir tür deniz taşıtı
MECAL,Takat
RUGAN, Ayakkabı; çanta vb. yapımında kullanılan parlak deri
KLAS,Sınıf
KİTABE,Yazıt
ACUN,Dünya
DRAGON,Ejderha
KARALAMA,El alıştırmak için çok tekrarlanarak yazılan yazı
MÜSTEHZİ,Alaycı
ARSA,Üzerine yapı yapılmak için aynlmış yer
LUNA,Roma ay tanrıçası
URLA,İzmir'in bir ilçesi
MACAR,Avrupa'da bir halk
MALLARME,Sembolizmin öncüsü sayılan Fransız şair
BACA,Dumanı ocaktan çekip havaya vermeye yarayan maden veya kagir yol
İBRANAME,Alacak verecek kalmadığını gösteren belge; aklama belgesi.
VİRTÜÖZ,Herhangi bir müzik aracını büyük ustalıkla çalabilen sanatçı
İTAATKAR,Söz dinleyen; buyruğa uyan; itaatli
MEZAT,Artırmayla satış
PİRİ,Küçük çivi
KREZOL,Tolüenden türeyen üç fenol izomerinden biri; lizol
VİVİPAR,Tohumları ana bitki üzerinde çimlenen bitkilere verilen ad
İTALİK,Yatık yazı
ÜTME,Ateşte kızartılmış taze buğday veya mısır
ÖKÜZGÖZÜ,Mastı çiçeği
ZAGAR,Kısa boylu kimse
TELEPATİ,Birinin düşündüklerini veya uzakta geçen bir olayı duygusal hiçbir bağlantı olmadan algılama; uza duyum
KOLİT,Kalın bağırsak iltihabı
NİSAN,Bir ay
KOFA,Hasır otu; saz; kamış; kiliz
POLİTİKA,Siyaset
ADENİT,Lenf düğümleri iltihabı
İZMİR,Bir ilimiz
